  PID TTY           TIME CMD
95389 ??         0:00.75 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
96989 ??         0:01.95 /usr/libexec/linkd
97734 ??         0:03.21 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
97768 ??         0:02.54 /usr/libexec/wifivelocityd
99133 ??         0:08.23 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4505 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22764977504 --shared-files --metrics-shmem-handle=1752395122,r,6982463008964508656,14759606110781593871,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=132
99134 ??         3:50.50 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4504 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22764980563 --shared-files --metrics-shmem-handle=1752395122,r,4779994526806432008,4630863253452461778,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=132
99136 ??         0:04.99 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4519 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22765038333 --shared-files --metrics-shmem-handle=1752395122,r,4137805039477027501,4737290374106224368,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=132
99142 ??         0:56.54 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4518 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22765183579 --shared-files --metrics-shmem-handle=1752395122,r,13582202058601387622,1882438212295747603,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=138
99143 ??         0:15.83 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4525 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22765295827 --shared-files --metrics-shmem-handle=1752395122,r,10236107883477485166,18110100755147756865,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=151
99146 ??         0:06.03 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4528 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22765416395 --shared-files --metrics-shmem-handle=1752395122,r,1392070850027007474,13579880137680210645,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=151
99159 ??         0:12.32 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4530 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22765822049 --shared-files --metrics-shmem-handle=1752395122,r,11745639765415557677,4800641978105377616,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=162
99203 ??         0:01.64 /usr/libexec/neagent
99236 ??         4:47.96 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4516 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22769700222 --shared-files --metrics-shmem-handle=1752395122,r,437411523789727237,7762775032448236791,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=304
99237 ??         3:27.53 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4507 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22770140984 --shared-files --metrics-shmem-handle=1752395122,r,12012709138963690410,4862730220860120802,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=303
99238 ??         0:49.44 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --string-annotations=enrollment-domain=google.com --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4537 --time-ticks-at-unix-epoch=-1760636423454584 --launch-time-ticks=22770160647 --shared-files --metrics-shmem-handle=1752395122,r,899668650100954665,5330997630939669293,2097152 --field-trial-handle=1718379636,r,8418129656130266691,2206805300890567566,262144 --variations-seed-version --seatbelt-client=303
99285 ??         0:10.89 /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod
99303 ??         0:00.18 /System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5jbG9jay5Xb3JsZENsb2NrV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
99304 ??         0:00.39 /System/Applications/FindMy.app/Contents/PlugIns/FindMyWidgetItems.appex/Contents/MacOS/FindMyWidgetItems -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuZmluZG15LkZpbmRNeVdpZGdldEl0ZW1zIn0=
99305 ??         0:00.58 /System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuc3RvY2tzLndpZGdldCJ9
99306 ??         0:00.31 /System/Applications/Reminders.app/Contents/PlugIns/RemindersWidgetExtension.appex/Contents/MacOS/RemindersWidgetExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUucmVtaW5kZXJzLldpZGdldEV4dGVuc2lvbiJ9
99307 ??         0:00.12 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuQmF0dGVyaWVzLkJhdHRlcmllc0F2b2NhZG9XaWRnZXRFeHRlbnNpb24ifQ==
99311 ??         0:00.67 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuaUNhbC5DYWxlbmRhcldpZGdldEV4dGVuc2lvbiJ9
99315 ??         0:12.54 /System/Applications/Weather.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2VhdGhlci53aWRnZXQifQ==
99317 ??         0:00.90 /System/Applications/Photos.app/Contents/PlugIns/PhotosReliveWidget.appex/Contents/MacOS/PhotosReliveWidget -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuUGhvdG9zLlBob3Rvc1JlbGl2ZVdpZGdldCJ9
  373 ??         0:00.98 /usr/libexec/remoted
 1364 ttys001    0:00.07 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
65897 ttys001    0:00.09 node /usr/local/bin/coder
65898 ttys001    6:19.73 /Users/stuartgano/Library/Caches/just-every/code/0.2.188/code-aarch64-apple-darwin
66031 ttys001    0:01.09 npm exec @allpepper/memory-bank-mcp@latest   
66039 ttys001    0:01.13 npm exec @modelcontextprotocol/server-sequential-thinking   
66041 ttys001    0:01.18 npm exec ref-tools-mcp@latest  
66095 ttys001    0:00.09 node /Users/stuartgano/.npm/_npx/de2bd410102f5eda/node_modules/.bin/mcp-server-sequential-thinking
66119 ttys001    0:00.12 node /Users/stuartgano/.npm/_npx/228916dc485916a2/node_modules/.bin/ref-tools-mcp
66160 ttys001    0:00.16 node /Users/stuartgano/.npm/_npx/84ddb8291c99efe2/node_modules/.bin/mcp-server-memory-bank
93230 ttys001    0:00.00 bash -lc cd backend && nohup python -m uvicorn app.main:app --host 127.0.0.1 --port 8000 --reload > ../reports/backend_dev.log 2>&1 & echo $!
93231 ttys001    0:16.33 /opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python -m uvicorn app.main:app --host 127.0.0.1 --port 8000 --reload
93232 ttys001    0:00.04 /opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.resource_tracker import main;main(4)
93233 ttys001    2:24.58 /opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=5, pipe_handle=7) --multiprocessing-fork
 1370 ttys011    0:00.04 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
  762 ttys013    0:16.09 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --disable-background-timer-throttling --remote-debugging-port=9222 --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1760703888343867 --launch-time-ticks=57637461813 --shared-files --metrics-shmem-handle=1752395122,r,10983363687223622643,7565630369936026454,2097152 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1 --seatbelt-client=130
 2209 ttys013    0:05.26 /opt/anaconda3/bin/python /opt/anaconda3/bin/flask --app backend.api.run run
 4423 ttys013    0:00.07 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --enable-dinosaur-easter-egg-alt-images --webauthn-remote-desktop-support --disable-background-timer-throttling --remote-debugging-port=9222 --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1760703888343867 --launch-time-ticks=57937525359 --shared-files --metrics-shmem-handle=1752395122,r,15842209946323778747,811415293589188392,2097152 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1 --seatbelt-client=130
12581 ttys013    0:00.00 ps -ax
28769 ttys013    0:00.03 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
28872 ttys013    0:00.08 node /usr/local/bin/coder
28875 ttys013    7:03.98 /Users/stuartgano/Library/Caches/just-every/code/0.2.188/code-aarch64-apple-darwin
28989 ttys013    0:01.19 npm exec ref-tools-mcp@latest  
28997 ttys013    0:01.14 npm exec @allpepper/memory-bank-mcp@latest   
29000 ttys013    0:01.14 npm exec @modelcontextprotocol/server-sequential-thinking   
29062 ttys013    0:00.09 node /Users/stuartgano/.npm/_npx/de2bd410102f5eda/node_modules/.bin/mcp-server-sequential-thinking
29087 ttys013    0:00.12 node /Users/stuartgano/.npm/_npx/228916dc485916a2/node_modules/.bin/ref-tools-mcp
29112 ttys013    0:00.16 node /Users/stuartgano/.npm/_npx/84ddb8291c99efe2/node_modules/.bin/mcp-server-memory-bank
29934 ttys013    1:21.60 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome --remote-debugging-port=9222 --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --no-first-run --no-default-browser-check --disable-component-extensions-with-background-pages --disable-background-networking --silent-debugger-extension-api --remote-allow-origins=* --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --disable-hang-monitor --disable-background-timer-throttling --enable-logging --log-level=1 --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log
29944 ttys013    0:47.56 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper (GPU).app/Contents/MacOS/Google Chrome Helper (GPU) --type=gpu-process --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --gpu-preferences=SAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --metrics-shmem-handle=1752395122,r,18159263097479369804,15325427771509782938,262144 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1 --seatbelt-client=28
29945 ttys013    0:07.03 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --shared-files --metrics-shmem-handle=1752395122,r,13289821649219401773,13531024031392214775,524288 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1 --seatbelt-client=28
29946 ttys013    0:00.27 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --shared-files --metrics-shmem-handle=1752395122,r,2685368345463412352,6014599067304810500,524288 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1 --seatbelt-client=51
29947 ttys013    0:00.47 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/141.0.7390.108/Helpers/Google Chrome Helper (Alerts).app/Contents/MacOS/Google Chrome Helper (Alerts) --type=utility --utility-sub-type=mac_notifications.mojom.MacNotificationProvider --lang=en-US --service-sandbox-type=none --message-loop-type-ui --user-data-dir=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T/code-chrome-temp-9222 --shared-files --metrics-shmem-handle=1752395122,r,10307894373245876831,5010629292211819051,524288 --field-trial-handle=1718379636,r,11618984995573339070,13500801772829080511,262144 --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --variations-seed-version --enable-logging --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --log-level=1
 7973 ttys015    0:00.02 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
 1674 ttys017    0:00.01 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
 8215 ttys019    0:00.08 /bin/bash --init-file /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
12296 ttys019    0:22.43 grep -R Select Bucket and Folder -n
98452 ttys019    0:00.08 node /usr/local/bin/coder
98453 ttys019   12:21.83 /Users/stuartgano/Library/Caches/just-every/code/0.2.188/code-aarch64-apple-darwin
98588 ttys019    0:00.97 npm exec @modelcontextprotocol/server-sequential-thinking   
98599 ttys019    0:00.91 npm exec @allpepper/memory-bank-mcp@latest   
98600 ttys019    0:00.99 npm exec ref-tools-mcp@latest  
98676 ttys019    0:00.08 node /Users/stuartgano/.npm/_npx/de2bd410102f5eda/node_modules/.bin/mcp-server-sequential-thinking
98704 ttys019    0:00.10 node /Users/stuartgano/.npm/_npx/228916dc485916a2/node_modules/.bin/ref-tools-mcp
98734 ttys019    0:00.15 node /Users/stuartgano/.npm/_npx/84ddb8291c99efe2/node_modules/.bin/mcp-server-memory-bank
27034 ttys022    0:02.48 node /Users/stuartgano/.npm-global/bin/gemini
27052 ttys022    6:17.00 /usr/local/bin/node /Users/stuartgano/.npm-global/bin/gemini
27317 ttys022    0:01.32 npm exec @modelcontextprotocol/server-filesystem /Users/stuartgano    
27331 ttys022    0:01.34 npm exec @modelcontextprotocol/server-github   
27345 ttys022    0:01.35 npm exec @modelcontextprotocol/server-memory   
27359 ttys022    0:01.34 npm exec ref-tools-mcp@latest  
27378 ttys022    0:01.34 npm exec chrome-devtools-mcp@latest  
27392 ttys022    0:00.25 npm run start:fresh   
27396 ttys022    0:00.43 /Users/stuartgano/.local/bin/uv tool uvx --from mcpdoc mcpdoc --urls https://raw.githubusercontent.com/google/adk-docs/main/llms.txt --allowed-domains * --transport stdio
27413 ttys022    0:01.30 npm exec @google-cloud/cloud-run-mcp   
27441 ttys022    0:03.03 npm exec firebase-tools@latest mcp    
27456 ttys022    0:01.30 npm exec @google-cloud/gcloud-mcp   
27460 ttys022    0:00.43 /Users/stuartgano/.local/bin/uv tool uvx --from mcpdoc mcpdoc --urls GeminiApiDocs:https://ai.google.dev/gemini-api/docs/llms.txt GeminiApiReference:https://ai.google.dev/api/llms.txt --transport stdio
27474 ttys022    0:01.36 npm exec genkit-cli@1.21.0 mcp -- --no-update-notification --non-interactive       
27489 ttys022    0:00.34 node /Users/stuartgano/.gemini/extensions/nanobanana/mcp-server/dist/index.js
27503 ttys022    0:01.29 npm exec @google-cloud/observability-mcp   
27617 ttys022    0:00.01 sh -c npm install && npm start
27652 ttys022    0:01.89 /Users/stuartgano/.cache/uv/archive-v0/TVZbG45Z5qciZsVtwE8tV/bin/python /Users/stuartgano/.cache/uv/archive-v0/TVZbG45Z5qciZsVtwE8tV/bin/mcpdoc --urls https://raw.githubusercontent.com/google/adk-docs/main/llms.txt --allowed-domains * --transport stdio
27654 ttys022    0:01.86 /Users/stuartgano/.cache/uv/archive-v0/snMrMZC3B0pRsN7GlUXF0/bin/python /Users/stuartgano/.cache/uv/archive-v0/snMrMZC3B0pRsN7GlUXF0/bin/mcpdoc --urls GeminiApiDocs:https://ai.google.dev/gemini-api/docs/llms.txt GeminiApiReference:https://ai.google.dev/api/llms.txt --transport stdio
27761 ttys022    0:00.10 node /Users/stuartgano/.npm/_npx/15b07286cbcc3329/node_modules/.bin/mcp-server-memory
27783 ttys022    0:00.20 node /Users/stuartgano/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
27815 ttys022    0:00.22 node /Users/stuartgano/.npm/_npx/a3241bba59c344f5/node_modules/.bin/mcp-server-filesystem /Users/stuartgano
27824 ttys022    0:00.16 node /Users/stuartgano/.npm/_npx/228916dc485916a2/node_modules/.bin/ref-tools-mcp
27871 ttys022    0:01.01 node /Users/stuartgano/.npm/_npx/15c61037b1978c83/node_modules/.bin/chrome-devtools-mcp
27877 ttys022    0:00.15 node /Users/stuartgano/.npm/_npx/645560f7ff651e99/node_modules/.bin/gcloud-mcp
27890 ttys022    0:01.29 node /Users/stuartgano/.npm/_npx/0d92b6951d3aaa1c/node_modules/.bin/observability-mcp
27909 ttys022    1:20.39 node /Users/stuartgano/.npm/_npx/6069e9c3dab27232/node_modules/.bin/genkit mcp -- --no-update-notification --non-interactive
27945 ttys022    0:00.60 node /Users/stuartgano/.npm/_npx/e32f911d22db94fe/node_modules/.bin/cloud-run-mcp
28006 ttys022    0:01.90 node /Users/stuartgano/.npm/_npx/ba4f1959e38407b5/node_modules/.bin/firebase mcp
28104 ttys022    0:00.22 npm start  
28134 ttys022    0:00.90 node dist/mcp-server.js
91973 ttys022    0:00.02 login -pf stuartgano
91974 ttys022    0:00.06 -bash
12335 ttys026    0:00.40 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome --disable-background-networking --enable-features=NetworkService,NetworkServiceInProcess --disable-background-timer-throttling --disable-backgrounding-occluded-windows --disable-breakpad --disable-client-side-phishing-detection --disable-component-extensions-with-background-pages --disable-default-apps --disable-dev-shm-usage --disable-extensions --disable-features=TranslateUI --disable-hang-monitor --disable-ipc-flooding-protection --disable-popup-blocking --disable-prompt-on-repost --disable-renderer-backgrounding --disable-sync --force-color-profile=srgb --metrics-recording-only --no-first-run --enable-automation --password-store=basic --use-mock-keychain --enable-blink-features=IdleDetection --lang=en_US --disable-blink-features=AutomationControlled --no-first-run --no-default-browser-check --disable-component-extensions-with-background-pages --disable-background-networking --silent-debugger-extension-api --remote-allow-origins=* --disable-features=ChromeWhatsNewUI,TriggerFirstRunUI --disable-hang-monitor --disable-background-timer-throttling --enable-logging --log-level=1 --log-file=/var/folders/b8/nz1jf8zx2_gfvt94kk486yfc00hbfk/T//code-chrome.log --silent-launch --remote-debugging-port=0 --user-data-dir=/tmp/code-browser-17243-1760762300660 --window-size=1024,768 --headless --hide-scrollbars --mute-audio
